id,secret_type,transformation_id,family,depth,carrier,gitleaks/default,gitleaks/decode,betterleaks/default,betterleaks/decode,trufflehog/default
sample_13031,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13032,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13033,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13034,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13035,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13036,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13037,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13038,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13039,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13040,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13041,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13042,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13043,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13044,aws_keypair,T1.6,encoding,1,python,0,0,0,0,0
sample_13045,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13046,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13047,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13048,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13049,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13050,aws_keypair,T1.6,encoding,1,python,1,1,1,1,0
sample_13051,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13052,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13053,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13054,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13055,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13056,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13057,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13058,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13059,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13060,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13061,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13062,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13063,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13064,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13065,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13066,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13067,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13068,aws_keypair,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_13069,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13070,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13071,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13072,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13073,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13074,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13075,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13076,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13077,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13078,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13079,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13080,aws_keypair,T1.6,encoding,1,dotenv,1,1,1,1,0
sample_13081,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13082,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13083,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13084,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13085,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13086,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13087,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13088,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13089,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13090,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13091,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13092,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13093,aws_keypair,T1.6,encoding,1,yaml,0,0,0,0,0
sample_13094,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13095,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13096,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13097,aws_keypair,T1.6,encoding,1,yaml,0,0,0,0,0
sample_13098,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13099,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13100,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13101,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13102,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13103,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13104,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13105,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13106,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13107,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13108,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13109,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13110,aws_keypair,T1.6,encoding,1,yaml,1,1,1,1,0
sample_13111,aws_keypair,T1.7,encoding,1,python,0,0,0,0,0
sample_13112,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13113,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13114,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13115,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13116,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13117,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13118,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13119,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13120,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13121,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13122,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13123,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13124,aws_keypair,T1.7,encoding,1,python,1,1,0,0,0
sample_13125,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13126,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13127,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13128,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13129,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13130,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13131,aws_keypair,T1.7,encoding,1,python,0,0,0,0,0
sample_13132,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13133,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13134,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13135,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13136,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13137,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13138,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13139,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13140,aws_keypair,T1.7,encoding,1,python,1,1,1,1,0
sample_13141,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13142,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13143,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13144,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13145,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13146,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13147,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13148,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13149,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13150,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13151,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13152,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13153,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13154,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13155,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13156,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13157,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13158,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13159,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13160,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13161,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13162,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13163,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13164,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13165,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13166,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13167,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13168,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13169,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13170,aws_keypair,T1.7,encoding,1,dotenv,1,1,1,1,0
sample_13171,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13172,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13173,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13174,aws_keypair,T1.7,encoding,1,yaml,0,0,0,0,0
sample_13175,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13176,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13177,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13178,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13179,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13180,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13181,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13182,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13183,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13184,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13185,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13186,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13187,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13188,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13189,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13190,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13191,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13192,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13193,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13194,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13195,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13196,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13197,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13198,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13199,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13200,aws_keypair,T1.7,encoding,1,yaml,1,1,1,1,0
sample_13201,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13202,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13203,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13204,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13205,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13206,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13207,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13208,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13209,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13210,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13211,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13212,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13213,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13214,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13215,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13216,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13217,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13218,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13219,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13220,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13221,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13222,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13223,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13224,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13225,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13226,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13227,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13228,aws_keypair,T2.1,multi_encoding,2,python,0,1,0,1,1
sample_13229,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13230,aws_keypair,T2.1,multi_encoding,2,python,1,1,1,1,1
sample_13231,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13232,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13233,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13234,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13235,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13236,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13237,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13238,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13239,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13240,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13241,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13242,aws_keypair,T2.1,multi_encoding,2,dotenv,0,1,0,1,1
sample_13243,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13244,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13245,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13246,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13247,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13248,aws_keypair,T2.1,multi_encoding,2,dotenv,0,1,0,1,1
sample_13249,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13250,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13251,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13252,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13253,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13254,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13255,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13256,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13257,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13258,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13259,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13260,aws_keypair,T2.1,multi_encoding,2,dotenv,1,1,1,1,1
sample_13261,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13262,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13263,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13264,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13265,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13266,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13267,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13268,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13269,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13270,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13271,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13272,aws_keypair,T2.1,multi_encoding,2,yaml,0,1,0,1,1
sample_13273,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13274,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13275,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13276,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13277,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,0,1,1
sample_13278,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13279,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13280,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13281,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13282,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13283,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13284,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13285,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13286,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13287,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13288,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13289,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13290,aws_keypair,T2.1,multi_encoding,2,yaml,1,1,1,1,1
sample_13291,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13292,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13293,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13294,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13295,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13296,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13297,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13298,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13299,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13300,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13301,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13302,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13303,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13304,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13305,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13306,aws_keypair,T2.2,multi_encoding,3,python,0,1,0,1,1
sample_13307,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13308,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13309,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13310,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13311,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13312,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13313,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13314,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13315,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13316,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13317,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13318,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13319,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13320,aws_keypair,T2.2,multi_encoding,3,python,1,1,1,1,1
sample_13321,aws_keypair,T2.2,multi_encoding,3,dotenv,0,1,0,1,1
sample_13322,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13323,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13324,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13325,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13326,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13327,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13328,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13329,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13330,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13331,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13332,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13333,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13334,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13335,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13336,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13337,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13338,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13339,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13340,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13341,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13342,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13343,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13344,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13345,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13346,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13347,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13348,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13349,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13350,aws_keypair,T2.2,multi_encoding,3,dotenv,1,1,1,1,1
sample_13351,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13352,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13353,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13354,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13355,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13356,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13357,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13358,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13359,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13360,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13361,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13362,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13363,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13364,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13365,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13366,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13367,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13368,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13369,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13370,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13371,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13372,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13373,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13374,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13375,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13376,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13377,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13378,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13379,aws_keypair,T2.2,multi_encoding,3,yaml,0,1,0,1,1
sample_13380,aws_keypair,T2.2,multi_encoding,3,yaml,1,1,1,1,1
sample_13381,aws_keypair,T2.3,multi_encoding,2,python,0,1,0,1,0
sample_13382,aws_keypair,T2.3,multi_encoding,2,python,0,1,0,1,0
sample_13383,aws_keypair,T2.3,multi_encoding,2,python,0,1,0,1,0
sample_13384,aws_keypair,T2.3,multi_encoding,2,python,0,1,0,1,0
sample_13385,aws_keypair,T2.3,multi_encoding,2,python,0,1,0,1,0
